Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
연필 6자루 묶음 6개가 있습니다. 학생 한 명에게 4자루씩 나누어준다면 몇 명에게 나누어 줄 수 있을까요?,( 6 * 6 ) / 4,연필 number0자루 묶음 number1개가 있습니다. 학생 number2명에게 number3자루씩 나누어준다면 몇 명에게 나누어 줄 수 있을까요?,( number1 * number1 ) / number3,6 6 1 4 ,,9,0
어떤 수를 6으로 나누었더니 몫이 2가 되었습니다. 어떤 수를 3으로 나눈 몫은 얼마인지 쓰시오.,6 * 2 / 3,어떤 수를 number0으로 나누었더니 몫이 number1가 되었습니다. 어떤 수를 number2으로 나눈 몫은 얼마인지 쓰시오.,number0 * number1 / number2,6 2 3 ,,4,0
자전거 공장에서 12개의 바퀴를 모두 사용하여 세발자전거를 만들었습니다. 만든 세발자전거는 모두 몇 대인지 쓰시오.,12 / 3,name0 공장에서 number0개의 바퀴를 모두 사용하여 세발name1를 만들었습니다. 만든 세발name2는 모두 몇 대인지 쓰시오.,number0 / 3,12 ,자전거 ,4,1 (세발 자전거)
급식실에 의자가 80개 있습니다. 한 식탁에 의자를 10개씩 놓는다면 필요한 식탁의 개수는 몇 개입니까?,80 / 10,급식실에 의자가 number0개 있습니다. 한 식탁에 의자를 number1개씩 놓는다면 필요한 식탁의 개수는 몇 개입니까?,number0 / number1,80 10 ,,8,0
호석이네 모둠은 공책 15권을 3권씩 나누어 가졌고 유정이네 모둠은 공책 16권을 4권씩 나누어 가졌습니다. 공책을 나누어 가진 학생은 모두 몇 명일까요?,15 / 3 + 16 / 4,name0이네 모둠은 공책 number0권을 number1권씩 나누어 가졌고 name1이네 모둠은 공책 number2권을 number3권씩 나누어 가졌습니다. 공책을 나누어 가진 학생은 모두 몇 명일까요?,number0 / number1 + number2 / number3,15 3 16 4 ,유정 호석 ,9,0
5마리 고양이에게 먹이 20개를 똑같이 나누어 주려고 합니다. 한 마리 고양이에게 몇 개씩 주면 되는지 쓰시오.,20 / 5,number0마리 고양이에게 먹이 number1개를 똑같이 나누어 주려고 합니다. number2마리 고양이에게 몇 개씩 주면 되는지 쓰시오.,number1 / number0,5 20 1 ,,4,0
정국이는 포도를 60개 땄습니다. 그 중에서 12개는 썩어서 버리고 남은 포도를 친구들에게 6개씩 나누어 주려고 합니다. 몇 명에게 나누어 줄 수 있을까요?,( 60 - 12 ) / 6,name0이는 name1를 number0개 땄습니다. 그 중에서 number1개는 썩어서 버리고 남은 name2를 친구들에게 number2개씩 나누어 주려고 합니다. 몇 명에게 나누어 줄 수 있을까요?,( number0 - number1 ) / number2,60 12 6 ,정국 포도 ,8,0
석진이는 오전에 만든 빵 22개와 오후에 만든 빵 18개를 5개씩 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 개입니까?,( 22 + 18 ) / 5,name0이는 오전에 만든 name1 number0개와 오후에 만든 name2 number1개를 number2개씩 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 개입니까?,( number0 + number1 ) / number2,22 18 5 ,석진 빵 ,8,0
민영이는 동화책 56쪽을 일주일 동안 매일 똑같이 나누어 읽었습니다. 민영이가 하루에 읽은 동화책의 쪽수를 쓰시오.,56 / 7,name0이는 동화책 number0쪽을 일주일 동안 매일 똑같이 나누어 읽었습니다. name1이가 하루에 읽은 동화책의 쪽수를 쓰시오.,number0 / 7,56 ,민영 ,8,0
공책이 24권 있습니다. 한 명에게 4권씩 나누어 주려고 합니다. 공책을 받을 수 있는 학생은 몇 명입니까?,24 / 4,공책이 number0권 있습니다. number1명에게 number2권씩 나누어 주려고 합니다. 공책을 받을 수 있는 학생은 몇 명입니까?,number0 / number2,24 1 4 ,,3,0
전체가 100쪽인 문제집을 44쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇쪽인가요?,( 100 - 44 ) / 7,전체가 number0쪽인 문제집을 number1쪽까지 풀었습니다. 남은 문제집을 일주일 동안 매일 같은 양씩 풀어서 모두 풀려고 합니다. 하루에 풀어야 하는 문제집은 몇쪽인가요?,( number0 - number1 ) / 7,100 44 ,,8,1 (일주일)
마당에 강아지 6마리와 오리가 있습니다. 다리를 세어보니 모두 36개였을 때 오리는 몇마리입니까?,( 36 - ( 4 * 6 ) ) / 2,마당에 강아지 number0마리와 오리가 있습니다. 다리를 세어보니 모두 number1개였을 때 오리는 몇마리입니까?,( number1 - ( 4 * number0 ) ) / 2,6 36 ,,6,1 (동물 다리 수)
어머니께서 사과를 34개 사오셨습니다. 집에 4개를 남겨두고 할머니 6분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 사과의 개수는?,( 34 - 4 ) / 6,어머니께서 name0를 number0개 사오셨습니다. 집에 number1개를 남겨두고 할머니 number2분께 똑같게 나누어 드리려고 합니다. 한 할머니에게 나누어 드릴 name1의 개수는?,( number0 - number1 ) / number2,34 4 6 ,사과 ,5,0
남준이네는 닭 8마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 48개일 때 돼지는 모두 몇 마리입니까?,( 48 - ( 2 * 8 ) ) / 4,name0이네는 닭 number0마리와 돼지를 키우고 있습니다. 다리의 개수가 모두 number1개일 때 돼지는 모두 몇 마리입니까?,( number1 - ( 2 * number0 ) ) / 4,8 48 ,남준 ,8,1 (동물 다리 수)
지민이는 종이꽃을 6분에 두 개씩 접을 수 있습니다. 그렇다면 15분 동안 접을 수 있는 종이꽃의 개수를 쓰시오.,15 / ( 6 / 2 ),name0이는 종이꽃을 number0분에 number1개씩 접을 수 있습니다. 그렇다면 number2분 동안 접을 수 있는 종이꽃의 개수를 쓰시오.,number2 / ( number0 / number1 ),6 2 15 ,지민 ,5,0
"호석이네 모둠은 사탕 36개를 6명이 똑같이 나누어 가졌고, 유나네 모둠은 사탕 25개를 5명이 똑같이 나누어 가졌습니다. 한명이 가지게 되는 사탕의 개수가 더 많은 모둠은 누구의 모둠입니까?",'호석' if 36 / 6 > 25 / 5 else '유나',"name0이네 모둠은 name1 number0개를 number1명이 똑같이 나누어 가졌고, name2네 모둠은 name3 number2개를 number3명이 똑같이 나누어 가졌습니다. number4명이 가지게 되는 name4의 개수가 더 많은 모둠은 누구의 모둠입니까?",'name1' if number0 / number1 > number2 / number3 else 'name0',36 6 25 5 1 ,유나 호석 사탕 ,호석,0
정국이에게 자두가 41개 있습니다. 남준이는 5개의 자두를 먹고 남은 자두를 6개씩 친구들에게 나누어주려고 합니다. 몇 명의 친구에게 나누어줄 수 있을까요?,( 41 - 5 ) / 6,name0이에게 자두가 number0개 있습니다. name1이는 number1개의 자두를 먹고 남은 자두를 number2개씩 친구들에게 나누어주려고 합니다. 몇 명의 친구에게 나누어줄 수 있을까요?,( number0 - number1 ) / number2,41 5 6 ,정국 남준 ,6,0
태형이는 길이가 16cm인 리본으로 크기가 같은 정사각형 2개를 만들었습니다. 정사각형 1개의 한 변의 길이를 구하시오.,( 16 / 2 ) / 4,name0이는 길이가 number0cm인 리본으로 크기가 같은 정사각형 number1개를 만들었습니다. 정사각형 number2개의 한 변의 길이를 구하시오.,( number0 / number1 ) / 4,16 2 1 ,태형 ,2,1 (정사각형)
은지는 81쪽짜리 책을 매일 9장씩 읽고 있습니다. 지금까지 4일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 쓰시오.,( 81 - ( 9 * 4 ) ) / 9,name0는 number0쪽짜리 책을 매일 number1장씩 읽고 있습니다. 지금까지 number2일 동안 책을 읽었다면 며칠 후에 책을 다 읽을 수 있는지 쓰시오.,( number0 - ( number1 * number2 ) ) / number1,81 9 4 ,은지 ,5,0
철사 74cm를 사서 38cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 한 개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인지 쓰시오.,( 74 - 38 ) / 4,철사 number0cm를 사서 number1cm를 잘라 동생을 주었습니다. 남은 철사를 모두 이용하여 정사각형을 number2개 만들려고 합니다. 만든 정사각형의 한 변의 길이는 얼마인지 쓰시오.,( number0 - number1 ) / 4,74 38 1 ,,9,정사각형
연필 3타를 6명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루입니까?,( 12 * 3 ) / 6,연필 number0타를 number1명의 어린이에게 똑같이 나누어 주려면 한 사람에게 나누어 주는 연필은 몇 자루입니까?,( 12 * number0 ) / number1,3 6 ,,6,3타 = 36
호석이가 사탕을 38개를 사서 3개를 먹고 나머지는 친구들에게 5개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 쓰시오.,( 38 - 3 ) / 5,name0이가 name1을 number0개를 사서 number1개를 먹고 나머지는 친구들에게 number2개씩 똑같이 나누어 주려고 합니다. 몇 명의 친구들에게 나누어 줄 수 있는지 쓰시오.,( number0 - number1 ) / number2,38 3 5 ,호석 사탕 ,7,0
윤기는 연필 3타를 사서 연필 6자루를 가지고 나머지는 5명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루입니까?,( ( 3 * 12 ) - 6 ) / 5,name0는 연필 number0타를 사서 연필 number1자루를 가지고 나머지는 number2명의 친구들에게 똑같이 나누어주려고 합니다. 친구들에게 각각 나누어주는 연필은 몇 자루입니까?,( ( number0 * 12 ) - number1 ) / number2,3 6 5 ,윤기 ,6,3타=36
A+B = 32이고 둘 중 큰 수를 작은 수로 나누면 몫이 3입니다. 둘 중 작은 수를 쓰시오.,( 32 / 4 ) * 1,name0+name1 = number0이고 number1 중 큰 수를 작은 수로 나누면 몫이 number2입니다. number3 중 작은 수를 쓰시오.,( number0 / 4 ) * 1,32 2 3 2 ,A B ,8,0
풍선이 45개 있습니다. 13개의 풍선이 터져서 남은 풍선을 한 어린이에게 8개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.,( 45 - 13 ) / 8,풍선이 number0개 있습니다. number1개의 풍선이 터져서 남은 풍선을 한 어린이에게 number2개씩 나누어 주려고 합니다. 몇 명의 어린이에게 나누어 줄 수 있는지 쓰시오.,( number0 - number1 ) / number2,45 13 8 ,,4,0
지민이네 3학년 학생 116명이 체험활동을 갑니다. 40명씩 탈 수 있는 버스 2대가 출발하였습니다. 남은 학생들은 9명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 몇 대입니까?,( 116 - ( 40 * 2 ) ) / 9,name0이네 number0학년 학생 number1명이 체험활동을 갑니다. number2명씩 탈 수 있는 name1 number3대가 출발하였습니다. 남은 학생들은 number4명씩 탈 수 있는 승합차를 탔습니다. 필요한 승합차는 몇 대입니까?,( number1 - ( number2 * number3 ) ) / number4,3 116 40 2 9 ,지민 버스 ,4,0
유정이는 아빠가 사오신 사탕 24개와 엄마가 사오신 사탕 16개를 5개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 쓰시오.,( 24 + 16 ) / 5,name0이는 아빠가 사오신 name1 number0개와 엄마가 사오신 name2 number1개를 number2개의 봉지에 담아 모두 포장하였습니다. 포장한 봉지는 모두 몇 봉지인지 쓰시오.,( number0 + number1 ) / number2,24 16 5 ,유정 사탕 ,8,0
키위 24개를 바구니 3개에 똑같이 나누어 담고 모둠별로 바구니를 한개씩 주었습니다. 유나네 모둠 4명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개일까요?,( 24 / 3 ) / 4,키위 number0개를 바구니 number1개에 똑같이 나누어 담고 모둠별로 바구니를 number2개씩 주었습니다. name0네 모둠 number3명의 학생이 바구니에 있는 키위를 똑같이 나누어 가져갔다면 한 사람이 갖게 되는 키위는 몇 개일까요?,( number0 / number1 ) / number3,24 3 1 4 ,유나 ,2,0
달걀이 61개씩 5바구니 있습니다. 달걀의 개수는 몇 개입니까?,61 * 5,name0이 number0개씩 number1바구니 있습니다. name1의 개수는 몇 개입니까?,number0 * number1,61 5 ,달걀 ,305,0
한 화단에 18명씩 꽃을 각자 1개씩 심으려고 합니다. 화단이 3개이면 심을 꽃의 개수는 모두 몇 개입니까?,18 * 3,한 화단에 number0명씩 꽃을 각자 number1개씩 심으려고 합니다. 화단이 number2개이면 심을 꽃의 개수는 모두 몇 개입니까?,number0 * number2,18 1 3 ,,54,0
주차장에 승용차 32대와 오토바이 18대가 있습니다. 이 주차장에 있는 승용차와 오토바이의 바퀴는 모두 몇 개인가요?,32 * 4 + 18 * 2,주차장에 승용차 number0대와 name0 number1대가 있습니다. 이 주차장에 있는 승용차와 name1의 바퀴는 모두 몇 개인가요?,number0 * 4 + number1 * 2,32 18 ,오토바이 ,164,1 (바퀴 수)
정국이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 24장씩 2묶음을 샀습니다. 정국이가 산 색종이는 모두 몇 장입니까?,24 * 2,name0이는 어버이날 부모님께 드릴 카네이션을 만들기 위해 색종이 number0장씩 number1묶음을 샀습니다. name1이가 산 색종이는 모두 몇 장입니까?,number0 * number1,24 2 ,정국 ,48,0
민영이네 집에 사과상자가 3상자 있습니다. 한 상자에 사과가 25개씩 있다면 민영이네 집에 있는 사과의 개수는 모두 몇 개입니까?,3 * 25,name0이네 집에 name1상자가 number0상자 있습니다. 한 상자에 name2가 number1개씩 있다면 name3이네 집에 있는 name4의 개수는 모두 몇 개입니까?,number0 * number1,3 25 ,민영 사과 ,75,0
석진이의 형의 나이는 13세이고 석진이의 할아버지 나이는 석진이 형의 나이의 6배이다. 석진이 할아버지의 나이를 구하시오.,13 * 6,name0이의 형의 나이는 number0세이고 name1이의 할아버지 나이는 name2이 형의 나이의 number1name3이다. name4이 할아버지의 나이를 구하시오.,number0 * number1,13 6 ,석진 배 배 ,78,0
유나는 마트에서 1개에 80원짜리 사탕 9개와 60원짜리 과자 4개를 샀습니다. 유나가 낸 돈은 모두 얼마입니까?,80 * 9 + 60 * 4,name0는 마트에서 number0개에 number1원짜리 name1 number2개와 number3원짜리 name2 number4개를 샀습니다. name3가 낸 돈은 모두 얼마입니까?,number1 * number2 + number3 * number4,1 80 9 60 4 ,유나 사탕 과자 ,960,0
"은지는 색종이를 20장 가지고 있고, 남준이는 은지가 가진 색종이의 3배를 가지고 있습니다. 은지와 남준이가 가진 색종이는 모두 몇 장입니까?",20 * ( 1 + 3 ),"name0는 색종이를 number0장 가지고 있고, name1이는 name2가 가진 색종이의 number1name3를 가지고 있습니다. name4와 name5이가 가진 색종이는 모두 몇 장입니까?",number0 * ( 1 + number1 ),20 3 ,남준 은지 배 배 ,80,0
한 대에 29명씩 탈 수 있는 버스가 있습니다. 이 버스 5대에 탈 수 있는 인원은 모두 몇 명입니까?,29 * 5,한 대에 number0명씩 탈 수 있는 name0가 있습니다. 이 name1 number1대에 탈 수 있는 인원은 모두 몇 명입니까?,number0 * number1,29 5 ,버스 ,145,0
연필 한타는 12자루이다 연필 아홉타는 몇자루일까?,12 * 9,연필 한타는 number0자루이다 연필 number1타는 몇자루일까?,number0 * number1,12 9 ,,108,아홉 타 12*9
남준이네 학교 3학년은 모두 9학급이고 각 학급의 학생 수는 27명이다. 남준이네 학교 3학년 학생은 모두 몇 명인지 구하시오.,9 * 27,name0이네 학교 number0학년은 모두 number1학급이고 각 학급의 학생 수는 number2명이다. name1이네 학교 number3학년 학생은 모두 몇 명인지 구하시오.,number1 * number2,3 9 27 3 ,남준 ,243,0
꽃집에서 장미꽃 24송이씩 포장하여 꽃다발을 3다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이인지 고르시오.,24 * 3,꽃집에서 장미꽃 number0송이씩 포장하여 꽃다발을 number1다발 만들었다. 꽃다발을 만드는데 사용한 꽃은 모두 몇 송이인지 고르시오.,number0 * number1,24 3 ,,72,0
한 봉지에 15개씩 들어있는 젤리를 3봉지 선물하려고 합니다. 젤리의 개수는 몇 개입니까?,15 * 3,한 봉지에 number0개씩 들어있는 젤리를 number1봉지 선물하려고 합니다. 젤리의 개수는 몇 개입니까?,number0 * number1,15 3 ,,45,0
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개입니까?,37  * 2 + 28 * 4,name0이네 농장에는 닭 number0마리와 강아지 number1마리가 있습니다. name1이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개입니까?,number0  * 2 + number1 * 4,37 28 ,정국 ,186,1 (동물 다리 수 두발동물/네발동물)
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개입니까?,20 * 7,한 상자에 name0이 number0개씩 들어 있습니다. number1상자가 있다면 name1의 개수는 몇 개입니까?,number0 * number1,20 7 ,빵 ,140,0
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개입니까?,( 24 + 15 ) * 4,name0이는 딱지를 하루에 number0개 name1이는 하루에 number1개 접습니다. 두사람이 number2일동안 접은 딱지의 개수는 모두 몇 개입니까?,( number0 + number1 ) * number2,24 15 4 ,태형 남준 ,156,0
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은 무엇인가요?",'사탕' if 37 * 6 > 28 * 8 else '과자',"name0은 한 봉지에 number0개씩 들어있고 name1는 한 봉지에 number1개씩 들어있습니다. name2은 number2봉지, name3는 number3봉지가 있다면 더 많은 것은 name4엇인가요?",'name0' if number0 * number2 > number1 * number3 else 'name1',37 28 6 8 ,사탕 과자 무 ,과자,0
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?,96 - ( 6 * 13 ),name0이는 연필 number0자루를 가지고 있습니다. name1이는 연필을 한 사람에게 number1자루씩 number2명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?,number0 - ( number1 * number2 ),96 6 13 ,호석 ,18,0
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이를 구하시오.,10 * 4 + 1,올해 name0의 나이는 number0세이고 name1 어머니의 나이는 name2의 나이의 number1name3입니다. 내년의 name4 어머니의 나이를 구하시오.,number0 * number1 + 1,10 4 ,유나 배 배 ,41,올해 내년
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m인가요?",( 2 * 1000 ) - ( 1 * 1000 + 800 ),"name0이는 집에서 number0km 떨어진 name1에 갔다. number1km number2m는 name2를 타고 가고, 나머지는 걸어서 갔을 때, name3이가 걸어간 거리는 몇 m인가요?",( number0 * 1000 ) - ( number1 * 1000 + number2 ),2 1 800 ,태형 도서관 자전거 ,200,1000 상수 (길이변환)
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm입니까?,( 5 * 10 + 3 + 46 ) / 10,number0cm number1mm와 number2mm 길이의 리본 number3개를 이어 붙이면 길이는 몇 cm입니까?,( number0 * 10 + number1 + number2 ) / 10,5 3 46 2 ,,9.90,10 상수 (길이 변환)
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초입니까?,7 * 60 + 38 + 287,name0이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. number0분 number1초 동안 가number2한 후 꺼내서 다시 number3초를 더 가number4하였습니다. name1이가 기다린 시간은 몇 초입니까?,number0 * 60 + number1 + number3,7 38 10 287 10 ,석진 ,808,0
