Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
남준이는 공깃돌 8개를 양손에 나누어 쥐었습니다. 왼손에 5개를 쥐었다면 오른손에는 몇 개를 쥐었을까요?,8 - 5,name0이는 공깃돌 number0개를 양손에 나누어 쥐었습니다. 왼손에 number1개를 쥐었다면 오른손에는 몇 개를 쥐었을까요?,number0 - number1,8 5 ,남준 ,3,0
필통에 연필이 6자루 들어 있었습니다. 유나가 연필을 3자루 더 넣었다면 필통에 들어있는 연필은 모두 몇 자루일까요?,6 + 3,필통에 연필이 number0자루 들어 있었습니다. name0가 연필을 number1자루 더 넣었다면 필통에 들어있는 연필은 모두 몇 자루일까요?,number0 + number1,6 3 ,유나 ,9,0
8명의 친구가 달리기 시합을 하였습니다. 유나는 결승점에 제일 먼저 도착했습니다. 유나는 뒤에서 몇째로 들어왔나요?,8 - 1 + 1,number0명의 친구가 달리기 시합을 하였습니다. name0는 결승점에 제일 먼저 도착했습니다. name1는 뒤에서 몇째로 들어왔나요?,number0 - 1 + 1,8 ,유나 ,8,1 (+1 상수)
"호석이네 집에는 꽃병에 꽂은 꽃이 7송이 있고, 꽃병에 꽂지 않은 꽃은 없습니다. 호석이네 집에 있는 꽃은 모두 몇 송이일까요?",7 + 0,"name0이네 집에는 꽃병에 꽂은 꽃이 number0송이 있고, 꽃병에 꽂지 않은 꽃은 없습니다. name1이네 집에 있는 꽃은 모두 몇 송이일까요?",number0 + 0,7 ,호석 ,7,0
체육관에 축구공이 3개 있고 배구공은 축구공보다 2개 더 많이 있습니다. 체육관에 있는 축구공과 배구공은 모두 몇 개일까요?,3 + ( 3 + 2 ),name0관에 name1이 number0개 있고 name2은 name3보다 number1개 더 많이 있습니다. name4관에 있는 name5과 name6은 모두 몇 개일까요?,number0 + ( number0 + number1 ),3 2 ,배구공 축구공 배 체육 배 ,8,0
"참외가 바구니에 10개 들어있고, 접시에 2개 놓여있습니다. 참외는 모두 몇 개일까요?",10 + 2,"참외가 바구니에 number0개 들어있고, 접시에 number1개 놓여있습니다. 참외는 모두 몇 개일까요?",number0 + number1,10 2 ,,12,0
과자 15개를 두 접시에 나누어 담으려고 합니다. 과자를 한 접시에 9개 담으면 다른 접시에는 몇 개 담아야 하는가?,15 - 9,name0 number0개를 두 접시에 나누어 담으려고 합니다. name1를 한 접시에 number1개 담으면 다른 접시에는 몇 개 담아야 하는가?,number0 - number1,15 9 ,과자 ,6,0
체육관에 야구공이 3개 있고 탁구공은 축구공보다 2개 더 적게 있습니다. 체육관에 있는 축구공과 배구공은 모두 몇 개일까요?,3 + ( 3 - 2 ),name0관에 name1이 number0개 있고 name2은 name3보다 number1개 더 적게 있습니다. name4관에 있는 name5과 name6은 모두 몇 개일까요?,number0 + ( number0 - number1 ),3 2 ,배구공 탁구공 야구공 축구공 배 체육 배 ,4,0
책을 번호 순서대로 정리하려고 할 때 28번 책과 30번 책 사이에 꽂아야 하는 책의 번호는 무엇인가요?,28 + 1,책을 번호 순서대로 정리하려고 할 때 number0번 책과 number1번 책 사이에 꽂아야 하는 책의 번호는 name0엇인가요?,number0 + 1,28 30 ,무 ,29,1 (+1 상수)
8명의 어린이가 한 줄로 서있습니다. 민영이가 앞에서 셋째에 서 있다면 민영이의 뒤에는 몇 명의 어린이가 서 있을까요?,8 - 3,number0명의 어린이가 한 줄로 서있습니다. name0이가 앞에서 number1째에 서 있다면 name1이의 뒤에는 몇 명의 어린이가 서 있을까요?,number0 - number1,8 3 ,민영 ,5,0
태형이네 농장에 토끼가 6마리 있었습니다. 아기 토끼 1마리가 태어났다면 농장에 있는 토끼의 수는 얼마인가?,6 + 1,name0이네 농장에 토끼가 number0마리 있었습니다. 아기 토끼 number1마리가 태어났다면 농장에 있는 토끼의 수는 얼마인가?,number0 + number1,6 1 ,태형 ,7,0
9명의 어린이가 한 줄로 서있습니다. 민영이가 뒤에서 셋째에 서 있다면 민영이의 앞에는 몇 명의 어린이가 서 있을까요?,9 - 3,number0명의 어린이가 한 줄로 서있습니다. name0이가 뒤에서 number1째에 서 있다면 name1이의 앞에는 몇 명의 어린이가 서 있을까요?,number0 - number1,9 3 ,민영 ,6,0
딸기를 유정이는 7개 남준이는 8개 먹었습니다. 딸기를 더 많이 먹은 친구는 누구인가요?,'유정' if 7 > 8 else '남준',딸기를 name0이는 number0개 name1이는 number1개 먹었습니다. 딸기를 더 많이 먹은 친구는 누구인가요?,'name0' if number0 > number1 else 'name1',7 8 ,유정 남준 ,남준,0
지민이는 8살입니다. 지민이는 동생보다 한 살 더 많습니다. 동생의 나이는 몇 살인가요?,8 - 1,name0이는 number0살입니다. name1이는 동생보다 한 살 더 많습니다. 동생의 나이는 몇 살인가요?,number0 - 1,8 ,지민 ,7,0
"태형이는 가게에서 초콜릿 3개, 사탕 4개, 빵 1개를 샀습니다. 초콜릿, 사탕, 빵 중에서 태형이가 가장 많이 산 것은 무엇인가?","'초콜릿' if max( 3 , 4 , 1 ) == 3 else ( '사탕' if max( 3 , 4 , 1 ) == 4 else '빵')","name0이는 가게에서 초콜릿 number0개, name1 number1개, name2 number2개를 샀습니다. 초콜릿, name3, name4 중에서 name5이가 가장 많이 산 것은 name6엇인가?","'초콜릿' if max( number0 , number1 , number2 ) == number0 else ( 'name1' if max( number0 , number1 , number2 ) == number1 else 'name3')",3 4 1 ,태형 사탕 무 빵 ,사탕,0
꽃병에 빨간색 장미 2송이와 흰색 장미 6송이가 꽂혀 있습니다. 꽃병에 꽂혀 있는 장미는 모두 몇 송이일까요?,2 + 6,꽃병에 name0 장미 number0송이와 name1 장미 number1송이가 꽂혀 있습니다. 꽃병에 꽂혀 있는 장미는 모두 몇 송이일까요?,number0 + number1,2 6 ,빨간색 흰색 ,8,0
"귤을 현아는 9개, 지훈이는 4개 먹었습니다. 누가 귤을 더 많이 먹었나요?",'현아' if 9 > 4 else '지훈',"name0을 현아는 number0개, 지훈이는 number1개 먹었습니다. 누가 name1을 더 많이 먹었나요?",'현아' if number0 > number1 else '지훈',9 4 ,귤 ,현아,0
교실에 남학생은 없고 여학생만 7명 있습니다. 교실에 있는 학생은 모두 몇 명일까요?,0 + 7,교실에 name0은 없고 name1만 number0명 있습니다. 교실에 있는 학생은 모두 몇 명일까요?,0 + number0,7 ,남학생 여학생 ,7,1 (없고)
"남준이는 구슬을 2개 가지고 있고, 민영이는 남준이보다 구슬을 4개 더 많이 가지고 있습니다. 민영이가 가지고 있는 구슬은 몇 개일까요?",2 + 4,"name0이는 구슬을 number0개 가지고 있고, name1이는 name2이보다 구슬을 number1개 더 많이 가지고 있습니다. name3이가 가지고 있는 구슬은 몇 개일까요?",number0 + number1,2 4 ,민영 남준 ,6,0
빵 5개 중에서 유나가 4개를 먹었습니다. 남은 빵은 몇 개일까요?,5 - 4,name0 number0개 중에서 name1가 number1개를 먹었습니다. 남은 name2은 몇 개일까요?,number0 - number1,5 4 ,유나 빵 ,1,0
"남준이는 장난감 자동차를 5개 가지고 있고, 태형이는 남준이보다 1대 더 적게 가지고 있습니다. 남준이와 태형이가 가지고 있는 장난감 자동차는 모두 몇 대일까요?",5 + ( 5 - 1 ),"name0이는 장난name1 name2를 number0개 가지고 있고, name3이는 name4이보다 number1대 더 적게 가지고 있습니다. name5이와 name6이가 가지고 있는 장난name7 name8는 모두 몇 대일까요?",number0 + ( number0 - number1 ),5 1 ,태형 남준 감 자동차 ,9,0
꽃밭에 벌이 6마리 있었습니다. 벌이 2마리 더 날아왔다면 꽃밭에 있는 벌은 모두 몇 마리인가요?,6 + 2,꽃밭에 벌이 number0마리 있었습니다. 벌이 number1마리 더 날아왔다면 꽃밭에 있는 벌은 모두 몇 마리인가요?,number0 + number1,6 2 ,,8,0
줄기에 오이가 5개 달려 있었습니다. 그 중에서 2개를 따서 먹었습니다. 줄기에 남은 오이는 몇 개인가?,5 - 2,줄기에 name0가 number0개 달려 있었습니다. 그 중에서 number1개를 따서 먹었습니다. 줄기에 남은 name1는 몇 개인가?,number0 - number1,5 2 ,오이 ,3,0
전깃줄에 참새가 7마리 앉아 있었습니다. 그 중에서 3마리가 날아갔습니다. 전깃줄에 남은 참새는 몇 마리인가?,7 - 3,전깃줄에 참새가 number0마리 앉아 있었습니다. 그 중에서 number1마리가 날아갔습니다. 전깃줄에 남은 참새는 몇 마리인가?,number0 - number1,7 3 ,,4,0
흰색 강아지 3마리와 검은색 강아지 5마리가 있습니다. 강아지는 모두 몇 마리인가요?,3 + 5,name0 강아지 number0마리와 name1 강아지 number1마리가 있습니다. 강아지는 모두 몇 마리인가요?,number0 + number1,3 5 ,흰색 검은색 ,8,0
지민이는 인형을 6개 가지고 있습니다. 지민이와 이모가 인형을 똑같이 나누어 가지려면 각각 몇개를 가져야 하나요?,6 / 2,name0이는 인형을 number0개 가지고 있습니다. name1이와 이모가 인형을 똑같이 나누어 가지려면 각각 몇개를 가져야 number1요?,number0 / 2,6 1 ,지민 ,3,0
상자에 초콜릿이 10개씩 묶음 2개와 낱개 3개가 들어 있습니다. 상자에 들어 있는 초콜릿은 모두 몇 개일까요?,10 * 2 + 3,상자에 초콜릿이 number0개씩 묶음 number1개와 낱개 number2개가 들어 있습니다. 상자에 들어 있는 초콜릿은 모두 몇 개일까요?,number0 * number1 + number2,10 2 3 ,,23,0
어린이들이 번호 순서대로 앉아 있습니다. 석진이는 19번이고 남준이는 23번입니다. 석진이와 남준이 사이에 앉아 있는 어린이들의 번호를 모두 합하시오.,"sum( [ i for i in range ( 19 + 1 , 23 ) ] )",어린이들이 번호 순서대로 앉아 있습니다. name0이는 number0번이고 name1이는 number1번입니다. name2이와 name3이 사이에 앉아 있는 어린이들의 번호를 모두 합하시오.,"sum( [ i for i in range ( number0 + 1 , number1 ) ] )",19 23 ,남준 석진 ,63,+1 상수
"3장의 수 카드 1, 3, 4 중에서 2장을 뽑아 한 번씩 사용하여 몇십몇을 만들려고 합니다. 만들 수 있는 수 중에서 34보다 큰 수는 모두 몇 개일까요?","sum( i for i in [ j[0] * 10 + j[1] for j in list( itertools.permutations( [ 1 , 3 , 4 ] , 2 ) ) ] if i > 34 )","number0장의 수 카드 number1, number2, number3 중에서 number4장을 뽑아 한 번씩 사용하여 몇십몇을 만들려고 합니다. 만들 수 있는 수 중에서 number5보다 큰 수는 모두 몇 개일까요?","sum( i for i in [ j[0] * 10 + j[1] for j in list( itertools.permutations( [ number1 , number2 , number3 ] , number4 ) ) ] if i > number5 )",3 1 3 4 2 34 ,,84,"어려운 문제 j[0], j[1] 이런것들 상수"
껌을 지민이는 21개 가지고 있고 호석이는 24개 가지고 있습니다. 껌을 더 많이 가지고 있는 친구는 누구인지 구하시오.,'지민' if 21 > 24 else '호석',껌을 name0이는 number0개 가지고 있고 name1이는 number1개 가지고 있습니다. 껌을 더 많이 가지고 있는 친구는 누구인지 구하시오.,'name1' if number0 > number1 else 'name0',21 24 ,호석 지민 ,호석,0
10개씩 묶음 2개와 낱개 9개인 수 A가 있습니다 A 보다 1만큼 더 작은 수는 얼마인지 구하시오.,10 * 2 + 9 -1,number0개씩 묶음 number1개와 낱개 number2개인 수 name0가 있습니다 name1 보다 number3만큼 더 작은 수는 얼마인지 구하시오.,number0 * number1 + number2 -1,10 2 9 1 ,A ,28,0
어린이 50명이 짝을 지어 놀이를 하였습니다. 한 모듬에 10명씩 짝을 지었다면 모둠을 몇 개 만들 수 있는지 구하시오.,50 / 10,어린이 number0명이 짝을 지어 놀이를 하였습니다. 한 모듬에 number1명씩 짝을 지었다면 모둠을 몇 개 만들 수 있는지 구하시오.,number0 / number1,50 10 ,,5,0
종이배 17개를 두 상자에 나누어 담으려고 합니다. 종이배를 한 상자에 8개 담으면 다른 상자에는 몇 개 담아야 합니까?,17 - 8,종이name0 number0개를 두 상자에 나누어 담으려고 합니다. 종이name1를 한 상자에 number1개 담으면 다른 상자에는 몇 개 담아야 합니까?,number0 - number1,17 8 ,배 배 ,9,0
"동화책을 남준이는 29쪽, 민영이는 35쪽 읽었습니다. 동화책을 더 많이 읽은 친구는 누구인가?",'남준' if 29 > 35 else '민영',"동화책을 name0이는 number0쪽, name1이는 number1쪽 읽었습니다. 동화책을 더 많이 읽은 친구는 누구인가?",'name1' if number0 > number1 else 'name0',29 35 ,민영 남준 ,민영,0
귤 13개를 두 접시에 나누어 담으려고 합니다. 귤을 한 접시에 5개 담으면 다른 접시에는 몇 개 담아야 하는지 구하시오.,13 - 5,name0 number0개를 두 접시에 나누어 담으려고 합니다. name1을 한 접시에 number1개 담으면 다른 접시에는 몇 개 담아야 하는지 구하시오.,number0 - number1,13 5 ,귤 ,8,0
"구슬을 유나가 46개, 유정이가 39개 가지고 있습니다. 구슬을 더 많이 가지고 있는 친구는 누구인지 구하시오.",'유나' if 46 > 39 else '유정',"구슬을 name0가 number0개, name1이가 number1개 가지고 있습니다. 구슬을 더 많이 가지고 있는 친구는 누구인지 구하시오.",'name0' if number0 > number1 else 'name1',46 39 ,유나 유정 ,유나,0
서른 둘보다 1만큼 더 큰 수는 무엇인가?,32 + 1,서른 number0보다 number1만큼 더 큰 수는 name0엇인가?,32 + number1,2 1 ,무 ,33,서른 둘
탁구공이 10개씩 묶음 3개와 낱개 18개가 있습니다. 탁구공은 모두 몇 개인가요?,10 * 3 + 18,name0이 number0개씩 묶음 number1개와 낱개 number2개가 있습니다. name1은 모두 몇 개인가요?,number0 * number1 + number2,10 3 18 ,탁구공 ,48,0
"바구니에 사과가 4개, 배가 5개 들어있습니다. 바구니에 있는 사과와 배는 모두 몇 개일까요?",4 + 5,"바구니에 name0가 number0개, name1가 number1개 들어있습니다. 바구니에 있는 name2와 name3는 모두 몇 개일까요?",number0 + number1,4 5 ,사과 배 배 ,9,0
"색종이를 태형이는 5장, 호석이는 8장 가지고 있습니다. 색종이를 더 많이 가지고 있는 친구는 누구인가?",'태형' if 5 > 8 else '호석',"색종이를 name0이는 number0장, name1이는 number1장 가지고 있습니다. 색종이를 더 많이 가지고 있는 친구는 누구인가?",'name0' if number0 > number1 else 'name1',5 8 ,태형 호석 ,호석,0
구슬을 한 상자에 10개씩 담으니 2상자가 되고 3개가 남았습니다. 구슬은 모두 몇 개입니까?,10 * 2 + 3,구슬을 한 상자에 number0개씩 담으니 number1상자가 되고 number2개가 남았습니다. 구슬은 모두 몇 개입니까?,number0 * number1 + number2,10 2 3 ,,23,0
학생들이 번호 순서대로 섰습니다. 유정이는 17번이고 남준이는 21번입니다. 유정이와 남준이 사이에 서 있는 학생들의 번호의 합을 구하시오.,"sum( [ i for i in range( 17 + 1 , 21 ) ] )",학생들이 번호 순서대로 섰습니다. name0이는 number0번이고 name1이는 number1번입니다. name2이와 name3이 사이에 서 있는 학생들의 번호의 합을 구하시오.,"sum( [ i for i in range( number0 + 1 , number1 ) ] )",17 21 ,유정 남준 ,57,0
백합이 30송이 있습니다. 한 묶음에 10송이씩 묶는다면 몇 묶음을 만들 수 있는가?,30 / 10,백합이 number0송이 있습니다. 한 묶음에 number1송이씩 묶는다면 몇 묶음을 만들 수 있는가?,number0 / number1,30 10 ,,3,0
"남준이는 우표를 100장씩 8묶음, 10장씩 2묶음 낱개로 5장 가지고 있습니다. 남준이가 가지고 있는 우표는 모두 몇 장인가?",100 * 8 + 10 * 2 + 5,"name0이는 우표를 number0장씩 number1묶음, number2장씩 number3묶음 낱개로 number4장 가지고 있습니다. name1이가 가지고 있는 우표는 모두 몇 장인가?",number0 * number1 + number2 * number3 + number4,100 8 10 2 5 ,남준 ,825,0
한 통에 10개씩 들어 있는 단추가 60통 있습니다. 단추는 모두 몇 개일까요?,60 * 10,number0통에 number1개씩 들어 있는 단추가 number2통 있습니다. 단추는 모두 몇 개일까요?,number2 * number1,1 10 60 ,,600,0
"석진이는 감자를 35개 캤고, 남준이는 36개 캤습니다. 두 사람이 캔 감자는 모두 몇 개입니까?",35 + 36,"name0이는 name1자를 number0개 캤고, name2이는 number1개 캤습니다. 두 사람이 캔 name3자는 모두 몇 개입니까?",number0 + number1,35 36 ,남준 석진 감 ,71,0
벌집에 꿀벌이 80마리 있었는데 51마리가 날아갔습니다. 벌집에 남아 있는 꿀벌은 몇 마리일까요?,80 - 51,벌집에 꿀벌이 number0마리 있었는데 number1마리가 날아갔습니다. 벌집에 남아 있는 꿀벌은 몇 마리일까요?,number0 - number1,80 51 ,,29,0
사육사는 바나나를 35개 가지고 있습니다. 원숭이에게 18개를 주면 남는 바나나는 몇 개일까요?,35 - 18,사육사는 바나나를 number0개 가지고 있습니다. 원숭이에게 number1개를 주면 남는 바나나는 몇 개일까요?,number0 - number1,35 18 ,,17,0
호석이는 88쪽짜리 만화책을 59쪽까지 읽었습니다. 만화책을 끝까지 읽으려면 몇 쪽을 더 읽으면 되는가?,88 - 59,name0이는 number0쪽짜리 만화책을 number1쪽까지 읽었습니다. 만화책을 끝까지 읽으려면 몇 쪽을 더 읽으면 되는가?,number0 - number1,88 59 ,호석 ,29,0
생일잔치에 여자 친구가 7명 오고 남자 친구가 몇 명 더 와서 친구들은 모두 12명이 되었습니다. 남자 친구는 몇 명입니까?,12 - 7,생일잔치에 여자 친구가 number0명 오고 남자 친구가 몇 명 더 와서 친구들은 모두 number1명이 되었습니다. 남자 친구는 몇 명입니까?,number1 - number0,7 12 ,,5,0
주차장에 자동차가 44대 있었습니다. 자동차 15대가 빠져나가고 28대가 들어왔습니다. 주차장에 있는 자동차는 몇 대일까요?,44 - 15 + 28,주차장에 name0가 number0대 있었습니다. name1 number1대가 빠져나가고 number2대가 들어왔습니다. 주차장에 있는 name2는 몇 대일까요?,number0 - number1 + number2,44 15 28 ,자동차 ,57,0
"빨간 구슬이 56개, 파란 구슬이 26개 있습니다. 노란 구슬은 빨간 수글과 파란 구슬을 합한 것보다 18개 더 적습니다. 노란 구슬은 몇개인가?",56 + 26 - 18,"빨간 구슬이 number0개, 파란 구슬이 number1개 있습니다. 노란 구슬은 빨간 수글과 파란 구슬을 합한 것보다 number2개 더 적습니다. 노란 구슬은 몇개인가?",number0 + number1 - number2,56 26 18 ,,64,0
유정이는 가지고 있던 귤 중에서 13개를 먹었더니 18개가 남았습니다. 유정이가 처음에 가지고 있던 귤은 몇개인가요?,13 + 18,name0이는 가지고 있던 name1 중에서 number0개를 먹었더니 number1개가 남았습니다. name2이가 처음에 가지고 있던 name3은 몇개인가요?,number0 + number1,13 18 ,유정 귤 ,31,0
"버스에 23명이 타고 있었습니다. 정류장에 도착하여 5명이 내리고, 13명이 탔습니다. 지금 버스에 타고 있는 사람은 몇 명인가요?",23 - 5 + 13,"name0에 number0명이 타고 있었습니다. 정류장에 도착하여 number1명이 내리고, number2명이 탔습니다. 지금 name1에 타고 있는 사람은 몇 명인가요?",number0 - number1 + number2,23 5 13 ,버스 ,31,0
"빨대로 밧줄과 지팡이의 길이를 재었습니다. 빨대로 잰 횟수가 밧줄은 9번, 지팡이는 8번이었습니다. 밧줄과 지팡이 중에서 길이가 더 긴 것은 무엇인가요?",'지팡이' if 9 > 8 else '밧줄',"빨대로 밧줄과 지팡이의 길이를 재었습니다. 빨대로 잰 횟수가 밧줄은 number0번, 지팡이는 number1번이었습니다. 밧줄과 지팡이 중에서 길이가 더 긴 것은 name0엇인가요?",'지팡이' if number0 > number1 else '밧줄',9 8 ,무 ,지팡이,0
동화책의 긴 쪽의 길이는 길이가 1cm인 나뭇조각으로 20번입니다. 동화책의 긴 쪽의 길이는 몇 cm인가요?,1 * 20,동화책의 긴 쪽의 길이는 길이가 number0cm인 나뭇조각으로 number1번입니다. 동화책의 긴 쪽의 길이는 몇 cm인가요?,number0 * number1,1 20 ,,20,0
과학책의 짧은 쪽의 길이는 길이가 1cm인 공깃돌로 15번입니다. 과학책의 짧은 쪽의 길이는 몇 cm인가요?,1 * 15,name0책의 짧은 쪽의 길이는 길이가 number0cm인 공깃돌로 number1번입니다. name1책의 짧은 쪽의 길이는 몇 cm인가요?,number0 * number1,1 15 ,과학 ,15,0
유정이의 나이는 9살입니다. 선생님의 나이는 유정이 나이의 3배입니다. 선생님의 나이는 몇살인가요?,9 * 3,name0이의 나이는 number0살입니다. 선생님의 나이는 name1이 나이의 number1name2입니다. 선생님의 나이는 몇살인가요?,number0 * number1,9 3 ,유정 배 배 ,27,0
상자에 음료수가 한 줄에 8개씩 5줄 들어있습니다. 상자에 들어있는 음료수는 모두 몇 개인가?,8 * 5,상자에 name0가 한 줄에 number0개씩 number1줄 들어있습니다. 상자에 들어있는 name1는 모두 몇 개인가?,number0 * number1,8 5 ,음료수 ,40,0
5명의 학생들이 가위바위보를 합니다. 모두 가위를 냈을 때 펼친 손가락은 몇 개일까요?,5 * 2,number0명의 학생들이 가위바위보를 합니다. 모두 가위를 냈을 때 펼친 손가락은 몇 개일까요?,number0 * 2,5 ,,10,1 (가위바위보)
"가위바위보를 하는데 유정이는 가위, 남준이는 바위, 태형이는 보를 냈을 때 펼친 손가락은 몇 개일까요?",2 + 0 + 5,"가위바위보를 하는데 name0이는 가위, name1이는 바위, name2이는 보를 냈을 때 펼친 손가락은 몇 개일까요?",2 + 0 + 5,,유정 태형 남준 ,7,1 (가위바위보)
"유정, 윤기, 호석, 태형이가 가위바위보를 할 때 유정이와 윤기는 가위를 내고 호석이와 태형이는 보를 냈을 때 펼친 손가락은 몇 개일까요?",2 * 2 + 2 * 5,"name0, name1, name2, name3이가 가위바위보를 할 때 name4이와 name5는 가위를 내고 name6이와 name7이는 보를 냈을 때 펼친 손가락은 몇 개일까요?",2 * 2 + 2 * 5,,유정 태형 윤기 호석 ,14,1 (가위바위보)
가위바위보를 할 때 남준이는 보를 내고 유나는 바위를 냈다. 펼친 손가락은 몇 개인가?,5 + 0,가위바위보를 할 때 name0이는 보를 내고 name1는 바위를 냈다. 펼친 손가락은 몇 개인가?,5 + 0,,유나 남준 ,5,1 (가위바위보)
호석이와 석진이가 가위바위보를 하는데 둘 다 바위를 냈다. 펼친 손가락은 몇 개인가?,0 * 2,name0이와 name1이가 가위바위보를 하는데 number0 다 바위를 냈다. 펼친 손가락은 몇 개인가?,0 * number0,2 ,호석 석진 ,0,1 (가위바위보)
5명의 학생이 가위바위보를 할 때 3명이 가위를 내고 1명이 보를 내고 1명이 바위를 냈을 때 펼친 손가락은 몇 개일까요?,3 * 2 + 1 * 5 + 1 * 0,number0명의 학생이 가위바위보를 할 때 number1명이 가위를 내고 number2명이 보를 내고 number3명이 바위를 냈을 때 펼친 손가락은 몇 개일까요?,number1 * 2 + number3 * number0 + number3 * 0,5 3 1 1 ,,11,1 (가위바위보)
버스 터미널에 버스가 52대 있었습니다. 버스 24대가 빠져나가고 19대가 들어왔습니다. 버스 터미널에 있는 버스는 몇 대일까요?,52 - 24 + 19,name0 터미널에 name1가 number0대 있었습니다. name2 number1대가 빠져나가고 number2대가 들어왔습니다. name3 터미널에 있는 name4는 몇 대일까요?,number0 - number1 + number2,52 24 19 ,버스 ,47,0
"밤이 35개, 호두가 55개 있습니다. 땅콩은 밤과 호두를 합한 것보다 29개 더 적습니다. 땅콩은 몇개인가요?",35 + 55 - 29,"밤이 number0개, 호두가 number1개 있습니다. 땅콩은 밤과 호두를 합한 것보다 number2개 더 적습니다. 땅콩은 몇개인가요?",number0 + number1 - number2,35 55 29 ,,61,0
어떤 수에서 10씩 4번 뛰어서 세었더니 969가 되었습니다. 어떤 수는 얼마일까요?,969 - 10 * 4,어떤 수에서 number0씩 number1번 뛰어서 세었더니 number2가 되었습니다. 어떤 수는 얼마일까요?,number2 - number0 * number1,10 4 969 ,,929,0
놀이공원에 입장한 남자 어린이는 79명이고 여자 어린이는 55명입니다. 오늘 놀이공원에 입장한 어린이는 모두 몇 명일까요?,79 + 55,놀이공원에 입장한 남자 어린이는 number0명이고 여자 어린이는 number1명입니다. 오늘 놀이공원에 입장한 어린이는 모두 몇 명일까요?,number0 + number1,79 55 ,,134,0
버스에 19명이 타고 있었습니다. 다음 정류장에서 몇 명이 탔더니 32명이 되었습니다. 다음 정류장에서 탄 사람은 몇 명인가요?,32 - 19,name0에 number0명이 타고 있었습니다. 다음 정류장에서 몇 명이 탔더니 number1명이 되었습니다. 다음 정류장에서 탄 사람은 몇 명인가요?,number1 - number0,19 32 ,버스 ,13,0
