Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
지민이는 98원을 가지고 97원짜리 공책 91권과 86원짜리 연필 74개를 샀다. 남은 돈은 얼마인지 구하시오.,98 - 97 * 91 - 86 * 74,name0이는 number0원을 가지고 number1원짜리 공책 number2권과 number3원짜리 연필 number4개를 샀다. 남은 돈은 얼마인지 구하시오.,number0 - number1 * number2 - number3 * number4,98 97 91 86 74 ,지민 ,-15093,0
"조기 한 두름은 94마리입니다. 조기 85두름을 하루에 78마리씩 판다면, 며칠 동안 팔 수 있는지 옳은 것은 어느 것입니까?",94 * 85 / 78,"조기 한 두름은 number0마리입니다. 조기 number1두름을 하루에 number2마리씩 판다면, 며칠 동안 팔 수 있는지 옳은 것은 어느 것입니까?",number0 * number1 / number2,94 85 78 ,,102.44,0
필규가 사는 아파트는 89개의 동으로 나누어져 있습니다. 한 동의 가구 수가 70 가구라면 모두 몇 가구가 살고 있는지 옳게 구한 것은 어느 것입니까?,89 * 70,필규가 사는 아파트는 number0개의 동으로 나누어져 있습니다. 한 동의 가구 수가 number1 가구name0 모두 몇 가구가 살고 있는지 옳게 구한 것은 어느 것입니까?,number0 * number1,89 70 ,라면 ,6230,0
선물 포장 1개를 하는데 82㎝의 리본이 필요합니다. 만약 리본이 81㎝가 있다면 몇 개의 선물을 포장할 수 있는지 쓰시오.,82 // 81,선물 포장 number0개를 하는데 number1㎝의 리본이 필요합니다. 만약 리본이 number2㎝가 있다면 몇 개의 선물을 포장할 수 있는지 쓰시오.,number1 // number2,1 82 81 ,,1,0
정국이네 농장에서 딴 귤 92개를 한 상자에 87개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인지 쓰시오.,92 % 87,name0이네 농장에서 딴 name1 number0개를 한 상자에 number1개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 name2은 몇 개인지 쓰시오.,number0 % number1,92 87 ,정국 귤 ,5,0
99m 철사를 한 도막에 85m가 되도록 잘랐습니다. 85m 철사를 최대 몇 도막까지 만들 수 있는지 쓰시오.( ,99 // 85,number0m 철사를 한 도막에 number1m가 되도록 잘랐습니다. number2m 철사를 최대 몇 도막까지 만들 수 있는지 쓰시오.( ,number0 // number2,99 85 85 ,,1,0
태형이네 반에서는 선생님께서 어린이날에 76원짜리 아이스크림을 학생 71명에게 한 개씩 나누어 주려고 합니다. 아이스크림 값은 모두 얼마인지 쓰시오. ,76 * 71,name0이네 반에서는 선생님께서 어린이날에 number0원짜리 아이스크림을 학생 number1명에게 number2개씩 나누어 주려고 합니다. 아이스크림 값은 모두 얼마인지 쓰시오. ,number0 * number1,76 71 1 ,태형 ,5396,0
운동화 한 켤레를 팔면 이익이 97원입니다. 운동화 87켤레를 팔면 이익은 모두 얼마인지 쓰시오.,97 * 87,운동화 한 켤레를 팔면 이익이 number0원입니다. 운동화 number1켤레를 팔면 이익은 모두 얼마인지 쓰시오.,number0 * number1,97 87 ,,8439,0
민영이는 94㎝의 끈으로 고춧대를 묶으려고 합니다. 끈을 93㎝씩 잘라서 고춧대를 묶는다면 고춧대를 몇 개까지 묶을 수 있습니까?,94 // 93,name0이는 number0㎝의 끈으로 고춧대를 묶으려고 합니다. 끈을 number1㎝씩 잘라서 고춧대를 묶는다면 고춧대를 몇 개까지 묶을 수 있습니까?,number0 // number1,94 93 ,민영 ,1,0
상자 안에 98개의 공이 있습니다. 윤기이가 80개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?,98 + 80,상자 안에 number0개의 공이 있습니다. name0이가 number1개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?,number0 + number1,98 80 ,윤기 ,178,0
90부터 89까지의 홀수의 합을 구하시오,"sum( [ i * ( i % 2 == 1 ) for i in range( 90 , 89 + 1 ) ] )",number0부터 number1까지의 홀수의 합을 구하시오,"sum( [ i * ( i % 2 == 1 ) for i in range( number0 , number1 + 1 ) ] )",90 89 ,,0,"홀수 : % 2 == 1 , range 범위 + 1"
"윤기, 은지, 남준이의 수학 점수는 각각 88점, 81점, 78점입니다. 이 셋을 제외한 학급의 수학 점수 평균은 69점입니다. 윤기이네 학급 인원수가 63명일 때, 학급 수학 평균 점수는 몇 점입니까?",( 88 + 81 + 78 + 69 * ( 63 - 3 ) ) / 63,"name0, name1, name2이의 name3 점수는 각각 number0점, number1점, number2점입니다. 이 number3을 제외한 학급의 name4 점수 평균은 number4점입니다. name5이네 학급 인원수가 number5명일 때, 학급 name6 평균 점수는 몇 점입니까?",( number0 + number1 + number2 + number4 * ( number5 - number3 ) ) / number5,88 81 78 3 69 63 ,남준 윤기 은지 수학 ,69.63,셋 : 3
93부터 76까지의 짝수의 합을 구하시오,"sum( [ i * ( i % 2 == 0 ) for i in range( 93 , 76 + 1 ) ] )",number0부터 number1까지의 짝수의 합을 구하시오,"sum( [ i * ( i % 2 == 0 ) for i in range( number0 , number1 + 1 ) ] )",93 76 ,,0,"짝수 : % 2 == 0 , range 범위 + 1"
96부터 93까지의 수 중 79의 배수의 합을 구하시오,"sum( [ i * ( i % 79 == 0 ) for i in range( 96 , 93 + 1 ) ] )",number0부터 number1까지의 수 중 number2의 name0수의 합을 구하시오,"sum( [ i * ( i % number2 == 0 ) for i in range( number0 , number1 + 1 ) ] )",96 93 79 ,배 배 ,0,"배수확인 0, range 범위 +1"
20명의 학생들이 한 줄로 줄을 섰습니다. 윤기의 앞에 11명의 학생들이 서 있습니다. 윤기의 뒤에 서 있는 학생은 몇 명입니까?,20 - 11 + 1,number0명의 학생들이 한 줄로 줄을 섰습니다. name0의 앞에 number1명의 학생들이 서 있습니다. name1의 뒤에 서 있는 학생은 몇 명입니까?,number0 - number1 + 1,20 11 ,윤기 ,10,자신 포함 +1
"달리기 시합에서 남준이는 2등을 했고, 윤기는 4등을 했습니다. 호석이는 윤기보다 잘했지만 남준이보다는 못했습니다. 호석이의 등수는 몇 등입니까?","range( min( 2 , 4 ) + 1 , max( 2 , 4 ) ) [0]","달리기 시합에서 name0이는 number0등을 했고, name1는 number1등을 했습니다. name2이는 name3보다 잘했지만 name4이보다는 못했습니다. name5이의 등수는 몇 등입니까?","range( min( number0 , number1 ) + 1 , max( number0 , number1 ) ) [0]",2 4 ,남준 윤기 호석 ,3,0
키가 작은 사람부터 순서대로 9명이 한 줄로 서 있습니다. 호석이가 앞에서부터 5번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 호석이는 앞에서부터 몇 번째에 서게 됩니까?,9 - 5 + 1,키가 작은 사람부터 순서대로 number0명이 한 줄로 서 있습니다. name0이가 앞에서부터 number1번째에 서 있습니다. 키가 큰 사람부터 순서대로 다시 줄을 서면 name1이는 앞에서부터 몇 번째에 서게 됩니까?,number0 - number1 + 1,9 5 ,호석 ,5,자신 포함 +1
"남준, 유나, 지민, 은지, 태형, 민영의 6명 중 3명을 의자에 앉히려고 할 때, 남준가 반드시 앉게 되는 방법의 수를 구하여라.","math.comb( 6 - 1 , 3 - 1 )","name0, name1, name2, name3, name4, name5의 number0명 중 number1명을 의자에 앉히려고 할 때, name6가 반드시 앉게 되는 방법의 수를 구하여라.","math.comb( number0 - 1 , number1 - 1 )",6 3 ,민영 유나 태형 남준 지민 은지 ,10,반드시 앉는 -1
"어느 축구 대회에 10개 팀이 참가하였다. 이 대회에서 1등, 2등, 3등을 뽑아 상을 주려고 할 때, 상을 받는 모든 경우의 수를 구하여라.",math.factorial( 10 ) / math.factorial( 10 - 3 ),"어느 축구 대회에 number0개 팀이 참가하였다. 이 대회에서 number1등, number2등, number3등을 뽑아 상을 주려고 할 때, 상을 받는 모든 경우의 수를 구하여라.",math.factorial( number0 ) / math.factorial( number0 - number3 ),10 1 2 3 ,,720,3등까지 : 3
" A, B, C, D의 네 팀이 축구 시합을 한다. 어느 팀과도 한 번씩 시합을 한다고 할 때, 모두 몇 번의 시합이 있겠는가?","math.comb( 4 , 2 )"," name0, name1, name2, name3의 네 팀이 축구 시합을 한다. 어느 팀과도 한 번씩 시합을 한다고 할 때, 모두 몇 번의 시합이 있겠는가?","math.comb( 4 , 2 )",,A B C D ,6,네 팀 : 4
83명의 테니스 선수 중 79명을 뽑아 만들 수 있는 조의 개수는?,"math.comb( 83 , 79 )",number0명의 테니스 선수 중 number1명을 뽑아 만들 수 있는 조의 개수는?,"math.comb( number0 , number1 )",83 79 ,,1837620,0
"윤기이네 학교에서 학생회장과 부회장을 선출하려고 하는데 민영, 은지, 호석, 정국 네 명의 후보가 나왔다. 이 중에서 회장 1명, 부회장 1명을 뽑는 경우의 수는?",math.factorial( 4 ) / math.factorial( 2 ),"name0이네 학교에서 학생회장과 부회장을 선출하려고 하는데 name1, name2, name3, name4 number0명의 후보가 나왔다. 이 중에서 회장 number1명, 부회장 number2명을 뽑는 경우의 수는?",math.factorial( number0 ) / math.factorial( 2 ),4 1 1 ,민영 정국 윤기 호석 은지 ,12,"네 명 : 4, 회장+ 부회장 : 2"
"0, 1, 2, 3, ... , 9의 숫자가 각각 적힌 10장의 카드에서 2장을 뽑아 두 자리의 정수를 만들 때, 만들 수 있는 수의 경우의 수는?",( math.factorial( 10 ) - math.factorial( 10 - 1 ) ) / math.factorial( 10 - 2 ),"number0, number1, number2, number3, ... , number4의 숫자가 각각 적힌 number5장의 카드에서 number6장을 뽑아 number7자리의 정수를 만들 때, 만들 수 있는 수의 경우의 수는?",( math.factorial( number5 ) - math.factorial( number5 - number1 ) ) / math.factorial( number5 - number7 ),0 1 2 3 9 10 2 2 ,,81,"두 자리 : 2, 0 제외 : -1"
"1에서 84까지 숫자가 각각 적힌 카드 84장 중에서 한 장의 카드를 뽑을 때, 68의 배수가 나오는 경우의 수를 구하여라.",84 // 68,"number0에서 number1까지 숫자가 각각 적힌 카드 number2장 중에서 한 장의 카드를 뽑을 때, number3의 name0수가 나오는 경우의 수를 구하여라.",number2 // number3,1 84 84 68 ,배 배 ,1,0
"사과, 복숭아, 배, 참외 중에서 두 가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( 4 , 2 )","name0, 복숭아, name1, 참외 중에서 number0가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( 4 , number0 )",2 ,사과 배 배 ,6,두 가지 : 2
"4개의 숫자, 7, 2, 5, 9를 한 번씩만 사용하여 네 자리수를 만들려고 합니다. 만들 수 있는 네 자리 수는 모두 몇 개입니까?",math.factorial( 4 ),"number0개의 숫자, number1, number2, number3, number4를 한 번씩만 사용하여 number5자리수를 만들려고 합니다. 만들 수 있는 number6자리 수는 모두 몇 개입니까?",math.factorial( number6 ),4 7 2 5 9 4 4 ,,24,0
"소설, 수필, 시집 중에서 두 가지만을 사려고 한다. 두 가지를 선택하는 방법의 수는?","math.comb( 3 , 2 )","소설, 수필, 시집 중에서 number0가지만을 사려고 한다. number1가지를 선택하는 방법의 수는?","math.comb( 3 , number1 )",2 2 ,,3,두 가지 : 2
"똑같은 볼펜 96자루를 석진, 유정 두 사람이 나누어 갖는 방법은 모두 몇 가지인가?(단, A, B 두 사람은 적어도 한 자루의 볼펜을 갖는다.)","math.comb( 96 - 1 , 1 )","똑같은 name0 number0자루를 name1, name2 두 사람이 나누어 갖는 방법은 모두 몇 가지인가?(단, name3, name4 두 사람은 적어도 number1자루의 name5을 갖는다.)","math.comb( number0 - number1 , number1 )",96 1 ,유정 석진 A B 볼펜 ,95,한 자루 : 1
사과 89개를 서로 다른 두 마리 원숭이에게 나누어 주려고 합니다. 원숭이는 적어도 사과 1개는 받습니다. 사과를나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( 89 - 1 , 1 )",name0 number0개를 서로 다른 number1마리 원숭이에게 나누어 주려고 합니다. 원숭이는 적어도 name1 number2개는 받습니다. name2를나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - number2 , number2 )",89 2 1 ,사과 ,88,0
"남준, 민영, 은지, 유나, 석진 5명을 한 줄로 세울 때, 유나가 맨 뒤에 서는 경우의 수는?",math.factorial( 5 - 1 ),"name0, name1, name2, name3, name4 number0명을 한 줄로 세울 때, name5가 맨 뒤에 서는 경우의 수는?",math.factorial( number0 - 1 ),5 ,민영 유나 남준 석진 은지 ,24,0
66개의 전구에 불을 켜서 신호를 보낸다면 이 전구들로 신호를 나타낼 수 있는 방법은 몇 가지인가?,2 ** 66,number0개의 전구에 불을 켜서 신호를 보낸다면 이 전구들로 신호를 나타낼 수 있는 방법은 몇 가지인가?,2 ** number0,66 ,,73786976294838206464,신호 :２
"5개의 문자 A, B, C, D, E에서 3개를 뽑아 일렬로 세울 때, B가 빠지는 경우는 모두 몇 가지인가?","math.comb( 5 - 1 , 3 ) * math.factorial( 3 )","number0개의 문자 name0, name1, name2, name3, name4에서 number1개를 뽑아 일렬로 세울 때, name5가 빠지는 경우는 모두 몇 가지인가?","math.comb( number0 - 1 , number1 ) * math.factorial( number1 )",5 3 ,A B C D E ,24,빠짐 : -1
"어느 인터넷 쇼핑몰에서 94가지 물품 중 87가지를 준다고 한다. 물품 중 87가지를 선택할 때, 선택할 수 있는 경우의 수는?","math.comb( 94 , 87 )","어느 인터number0 쇼핑몰에서 number1가지 물품 중 number2가지를 준다고 한다. 물품 중 number3가지를 선택할 때, 선택할 수 있는 경우의 수는?","math.comb( number1 , number3 )",4 94 87 87 ,,10235867928,0
"윤기네 교내 텃밭을 가꾸는데 감자, 고구마, 고추, 상추, 토마토, 가지 중에서 세 가지를 선택하여 심으려고 한다. 청오가 선택할 수 있는 경우의 수는?","math.comb( 6 , 3 )","name0네 교내 텃밭을 가꾸는데 name1자, 고구마, 고추, 상추, name2, 가지 중에서 number0가지를 선택하여 심으려고 한다. 청오가 선택할 수 있는 경우의 수는?","math.comb( 6 , number0 )",3 ,윤기 감 토마토 ,20,0
"사과, 배, 귤, 밤, 대추가 각각 한 개씩 있다. 두 사람에게 한 개씩 나누어 주는 방법은 모두 몇 가지인가?","math.comb( 5 , 1 ) * math.comb( 4 , 1 )","name0, name1, name2, 밤, 대추가 각각 number0개씩 있다. 두 사람에게 number1개씩 나누어 주는 방법은 모두 몇 가지인가?","math.comb( 5 , number1 ) * math.comb( 4 , number1 )",1 1 ,사과 배 귤 배 ,20,0
"사과, 배, 귤, 밤, 대추가 각각 한 개씩 있다. 두 사람에게 두 개씩 나누어 주는 방법은 모두 몇 가지인가?","math.comb( 5 , 2 ) * math.comb( 3 , 2 )","name0, name1, name2, 밤, 대추가 각각 number0개씩 있다. 두 사람에게 number1개씩 나누어 주는 방법은 모두 몇 가지인가?","math.comb( 5 , number1 ) * math.comb( 3 , number1 )",1 2 ,사과 배 귤 배 ,30,0
"87개의 사과를 두 개의 같은 바구니에 나누어 담는 방법의 수를 구하여라.(단, 적어도 각 바구니에 한 개씩은 넣는다.)",87 - 1,"number0개의 name0를 number1개의 같은 바구니에 나누어 담는 방법의 수를 구하여라.(단, 적어도 각 바구니에 number2개씩은 넣는다.)",number0 - number2,87 2 1 ,사과 ,86,한 개 : 1
" A, B, C, D, E의 다섯 팀이 서로 한 번씩 시합을 가지려면 모두 몇 번의 시합을 해야 하는가?","math.comb( 5 , 2 )"," name0, name1, name2, name3, name4의 number0 팀이 서로 한 번씩 시합을 가지려면 모두 몇 번의 시합을 해야 하는가?","math.comb( number0 , 2 )",5 ,A B C D E ,10,"다섯 : 5, 시합 :２"
"유나네 교내 텃밭을 가꾸는데 감자, 고구마, 고추, 상추, 토마토, 가지 중에서 세 가지를 선택하여 심으려고 한다. 유나가 선택할 수 있는 경우의 수는?","math.comb( 6 , 3 )","name0네 교내 텃밭을 가꾸는데 name1자, 고구마, 고추, 상추, name2, 가지 중에서 number0가지를 선택하여 심으려고 한다. name3가 선택할 수 있는 경우의 수는?","math.comb( 6 , number0 )",3 ,유나 감 토마토 ,20,세 가지 : 3
4개의 농구팀이 있다. 각 팀과 한 번씩 경기를 갖는 다면 시합은 몇 번 해야 하는가?,"math.comb( 4 , 2 )",number0개의 농구팀이 있다. 각 팀과 한 번씩 경기를 갖는 다면 시합은 몇 번 해야 하는가?,"math.comb( number0 , 2 )",4 ,,6,경기 : 2
어떤 모임의 회원은 모두 6명이다. 각각의 회원이 다른 회원들과 한 번씩만 악수를 한다면 악수를 하는 횟수는?,"math.comb( 6 , 2 )",어떤 모임의 회원은 모두 number0명이다. 각각의 회원이 다른 회원들과 한 번씩만 악수를 한다면 악수를 하는 횟수는?,"math.comb( number0 , 2 )",6 ,,15,악수 : 2
"어느 인터넷 쇼핑몰에서 10만원 이상을 구입한 고객에게 사은품으로 6가지 물품 중 2가지를 준다고 한다. 물품 중 2가지를 선택할 때, 선택할 수 있는 경우의 수는?","math.comb( 6 , 2 )","어느 인터number0 쇼핑몰에서 number1만원 이상을 구입한 고객에게 사은품으로 number2가지 물품 중 number3가지를 준다고 한다. 물품 중 number4가지를 선택할 때, 선택할 수 있는 경우의 수는?","math.comb( number2 , number4 )",4 10 6 2 2 ,,15,0
"빨강, 주황, 노랑, 초록, 파랑의 5가지 색 중에서 3가지의 색을 뽑는 경우의 수는?","math.comb( 5 , 3 )","빨강, 주황, 노랑, 초록, 파랑의 number0가지 색 중에서 number1가지의 색을 뽑는 경우의 수는?","math.comb( number0 , number1 )",5 3 ,,10,0
"서로 다른 88권의 공책이 있다. 그 중에서 87권의 공책을 사려고 할 때, 살 수 있는 방법의 수를 구하여라.","math.comb( 88 , 87 )","서로 다른 number0권의 공책이 있다. 그 중에서 number1권의 공책을 사려고 할 때, 살 수 있는 방법의 수를 구하여라.","math.comb( number0 , number1 )",88 87 ,,88,0
11명의 학생들이 한 줄로 줄을 섰습니다. 지민이의 뒤에 3명의 학생들이 서 있습니다. 지민이의 앞에 서 있는 학생은 몇 명입니까?,11 - 3 - 1,number0명의 학생들이 한 줄로 줄을 섰습니다. name0이의 뒤에 number1명의 학생들이 서 있습니다. name1이의 앞에 서 있는 학생은 몇 명입니까?,number0 - number1 - 1,11 3 ,지민 ,7,자신 포함 : 1
키가 큰 사람부터 순서대로 4명이 한 줄로 서 있습니다. 남준이가 앞에서부터 3 번째에 서 있습니다. 키가 작은 사람부터 순서대로 다시 줄을 서면 남준이는 앞에서부터 몇 번째에 서게 됩니까?,4 + 1 - 3,키가 큰 사람부터 순서대로 number0명이 한 줄로 서 있습니다. name0이가 앞에서부터 number1 번째에 서 있습니다. 키가 작은 사람부터 순서대로 다시 줄을 서면 name1이는 앞에서부터 몇 번째에 서게 됩니까?,number0 + 1 - number1,4 3 ,남준 ,2,자신 포함 :１
정국이와 지민이가 은행에서 저금을 하기 위해 번호표를 뽑아서 기다리고 있습니다. 정국이가 가진 번호표는 374번이고 지민이가 가진 번호표는 369번입니다. 누가 먼저 저금을 할 수 있을까요?,'정국' if 374 < 369 else '지민',name0이와 name1이가 은행에서 저금을 하기 위해 번호표를 뽑아서 기다리고 있습니다. name2이가 가진 번호표는 number0번이고 name3이가 가진 번호표는 number1번입니다. 누가 먼저 저금을 할 수 있을까요?,'name0' if number0 < number1 else 'name1',374 369 ,정국 지민 ,지민,0
정국이와 지민이가 은행에서 저금을 하기 위해 번호표를 뽑아서 기다리고 있습니다. 정국이가 가진 번호표는 374번이고 지민이가 가진 번호표는 369번입니다. 누가 나중에 저금을 할 수 있을까요?,'정국' if 374 > 369 else '지민',name0이와 name1이가 은행에서 저금을 하기 위해 번호표를 뽑아서 기다리고 있습니다. name2이가 가진 번호표는 number0번이고 name3이가 가진 번호표는 number1번입니다. 누가 나중에 저금을 할 수 있을까요?,'name0' if number0 > number1 else 'name1',374 369 ,정국 지민 ,정국,0
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 줄넘기를 가장 많이 한 사람은 누구인지 구하세요.",'석진' if 132 > 304 and 132 > 228 else '태형' if 304 > 132 and 304 > 228 else '남준',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 했습니다. 줄넘기를 가장 많이 한 사람은 누구인지 구하세요.",'name2' if number0 > number1 and number0 > number2 else 'name0' if number1 > number0 and number1 > number2 else 'name1',132 304 228 ,태형 남준 석진 ,태형,0
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 줄넘기를 가장 적게 한 사람은 누구인지 구하세요.",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',"줄넘기를 name0이는 number0번, name1이는 number1번, name2이는 number2번 했습니다. 줄넘기를 가장 적게 한 사람은 누구인지 구하세요.",'name2' if number0 < number1 and number0 < number2 else 'name0' if number1 < number0 and number1 < number2 else 'name1',132 304 228 ,태형 남준 석진 ,석진,0
"3장의 수 카드 5, 2, 8을 한 번씩만 사용하여 가장 큰 세 자리 수를 만들어 보세요","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]","number0장의 수 카드 number1, number2, number3을 한 번씩만 사용하여 가장 큰 number4자리 수를 만들어 보세요","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ,reverse = True ) ] ][0]",3 5 2 8 3 ,,852,0
"3장의 수 카드 6, 4, 7을 한 번씩만 사용하여 가장 작은 세 자리 수를 만들어 보세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]","number0장의 수 카드 number1, number2, number3을 한 번씩만 사용하여 가장 작은 number4자리 수를 만들어 보세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ) ] ][0]",3 6 4 7 3 ,,467,0
"4장의 수 카드 9, 0, 5, 3 중에서 3장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]","number0장의 수 카드 number1, number2, number3, number4 중에서 number5장을 뽑아 한 번씩만 사용하여 number6자리 수를 만들려고 합니다. 가장 작은 number7자리 수는 name0엇인가요?","[ 100 * i[0] + 10 * number2 + i[1] for i in [ sorted( [ number1 , number3 , number7 ] ) ] ] [0]",4 9 0 5 3 3 3 3 ,무 ,305,0이 포함되어있는 경우
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있습니다. 남학생과 여학생 중에서 어느 학생이 더 많은지 구하세요.",'남학생' if 253 > 256 else '여학생',"name0이네 학교에는 name1이 number0명, name2이 number1명 있습니다. name3과 name4 중에서 어느 학생이 더 많name5 구하세요.",'name2' if number0 > number1 else 'name3',253 256 ,태형 은지 남학생 여학생 ,여학생,0
